"id","code","chapter_id","name"
11180,"1180",103,"1180 - 3 - BUTIRATO DE ETILO"
11181,"1181",106,"1181 - 6.1 - CLOROACETATO DE ETILO"
11182,"1182",106,"1182 - 6.1 - CLOROFORMIATO DE ETILO"
11183,"1183",104,"1183 - 4.3 - ETILDICLOROSILANO"
11184,"1184",103,"1184 - 3 - DICLORURO DE ETILENO"
11185,"1185",106,"1185 - 6.1 - ETILENIMINA (AZIRIDINA) ESTABILIZADA"
11188,"1188",103,"1188 - 3 - ÉTER MONOMETÍLICO DEL ETILENGLICOL"
11189,"1189",103,"1189 - 3 - ACETATO DEL ÉTER MONOMETÍLICO DEL ETILENGLICOL"
11190,"1190",103,"1190 - 3 - FORMIATO DE ETILO"
11191,"1191",103,"1191 - 3 - ALDEHIDOS OCTÍLICOS"
11192,"1192",103,"1192 - 3 - LACTATO DE ETILO"
11193,"1193",103,"1193 - 3 - ETILMETILCETONA (METILETILCETONA)"
11194,"1194",103,"1194 - 3 - NITRITO DE ETILO EN SOLUCIÓN"
11195,"1195",103,"1195 - 3 - PROPIONATO DE ETILO"
11196,"1196",103,"1196 - 3 - ETILTRICLOROSILANO"
11197,"1197",103,"1197 - 3 - EXTRACTOS SAPORÍFEROS LÍQUIDOS"
11198,"1198",103,"1198 - 3 - FORMALDEHIDO EN SOLUCIÓN INFLAMABLE"
11199,"1199",106,"1199 - 6.1 - FURALDEHIDOS"
11201,"1201",103,"1201 - 3 - ACEITE DE FUSEL"
11202,"1202",103,"1202 - 3 - GASÓLEO o COMBUSTIBLE PARA MOTORES DIESEL o ACEITE MINERAL PARA CALDE"
11203,"1203",103,"1203 - 3 - COMBUSTIBLE PARA MOTORES o GASOLINA"
11204,"1204",103,"1204 - 3 - NITROGLICERINA EN SOLUCIÓN ALCOHÓLICA con un máximo del 1% de nitrogl"
11206,"1206",103,"1206 - 3 - HEPTANOS"
11207,"1207",103,"1207 - 3 - HEXALDEHIDO (ALDEHIDO CAPROICO)"
11208,"1208",103,"1208 - 3 - HEXANOS"
11210,"1210",103,"1210 - 3 - TINTA DE IMPRENTA; inflamable o MATERIALES RELACIONADOS CON LA TINTA"
11212,"1212",103,"1212 - 3 - ISOBUTANOL (ALCOHOL ISOBUTÍLICO)"
11213,"1213",103,"1213 - 3 - ACETATO DE ISOBUTILO"
11214,"1214",103,"1214 - 3 - ISOBUTILAMINA"
11216,"1216",103,"1216 - 3 - ISOOCTENOS"
11218,"1218",103,"1218 - 3 - ISOPRENO ESTABILIZADO"
11219,"1219",103,"1219 - 3 - ISOPROPANOL (ALCOHOL ISOPROPÍLICO)"
11220,"1220",103,"1220 - 3 - ACETATO DE ISOPROPILO"
11221,"1221",103,"1221 - 3 - ISOPROPILAMINA"
11222,"1222",103,"1222 - 3 - NITRATO DE ISOPROPILO"
11223,"1223",103,"1223 - 3 - QUEROSENO"
11224,"1224",103,"1224 - 3 - CETONAS LÍQUIDAS; N.E.P."
11228,"1228",103,"1228 - 3 - MERCAPTANOS LÍQUIDOS; INFLAMABLES; TÓXICOS; N.E.P. o MEZCLA DE MERCAP"
11229,"1229",103,"1229 - 3 - ÓXIDO DE MESITILO"
11230,"1230",103,"1230 - 3 - METANOL"
11231,"1231",103,"1231 - 3 - ACETATO DE METILO"
11233,"1233",103,"1233 - 3 - ACETATO DE METILAMILO"
11234,"1234",103,"1234 - 3 - METILAL (DIMETOXIMETANO; FORMAL)"
11235,"1235",103,"1235 - 3 - METILAMINA EN SOLUCIÓN ACUOSA"
11237,"1237",103,"1237 - 3 - BUTIRATO DE METILO"
11238,"1238",106,"1238 - 6.1 - CLOROFORMIATO DE METILO"
11239,"1239",106,"1239 - 6.1 - METIL CLOROMETIL ÉTER"
11242,"1242",104,"1242 - 4.3 - METILDICLOROSILANO"
11243,"1243",103,"1243 - 3 - FORMIATO DE METILO"
11244,"1244",106,"1244 - 6.1 - METILHIDRAZINA"
11245,"1245",103,"1245 - 3 - METILISOBUTILCETONA"
11246,"1246",103,"1246 - 3 - METILISOPROPENILCETONA ESTABILIZADA"
11247,"1247",103,"1247 - 3 - METACRILATO DE METILO MONÓMERO ESTABILIZADO"
11248,"1248",103,"1248 - 3 - PROPIONATO DE METILO"
11249,"1249",103,"1249 - 3 - METILPROPILCETONA"
11250,"1250",103,"1250 - 3 - METILTRICLOROSILANO"
11251,"1251",106,"1251 - 6.1 - METILVINILCETONA; ESTABILIZADA"
11259,"1259",106,"1259 - 6.1 - NÍQUEL CARBONILO"
11261,"1261",103,"1261 - 3 - NITROMETANO"
11262,"1262",103,"1262 - 3 - OCTANOS"
11263,"1263",103,"1263 - 3 - PINTURA (incluye pintura; laca; esmalte; colorante; goma laca; barniz"
11264,"1264",103,"1264 - 3 - PARALDEHIDO"
11265,"1265",103,"1265 - 3 - PENTANOS líquidos"
11266,"1266",103,"1266 - 3 - PRODUCTOS DE PERFUMERÍA que contengan disolventes inflamables"
11267,"1267",103,"1267 - 3 - PETRÓLEO BRUTO"
11268,"1268",103,"1268 - 3 - DESTILADOS DE PETRÓLEO; N.E.P. o PRODUCTOS DE PETRÓLEO; N.E.P."
11272,"1272",103,"1272 - 3 - ACEITE DE PINO"
11274,"1274",103,"1274 - 3 - n-PROPANOL (ALCOHOL PROPÍLICO NORMAL)"
11275,"1275",103,"1275 - 3 - PROPIONALDEHIDO"
11276,"1276",103,"1276 - 3 - ACETATO DE n-PROPILO"
11277,"1277",103,"1277 - 3 - PROPILAMINA"
11278,"1278",103,"1278 - 3 - 1-CLOROPROPANO"
11279,"1279",103,"1279 - 3 - 1;2-DICLOROPROPANO"
11280,"1280",103,"1280 - 3 - ÓXIDO DE PROPILENO"
11281,"1281",103,"1281 - 3 - FORMIATOS DE PROPILO"
11282,"1282",103,"1282 - 3 - PIRIDINA"
11286,"1286",103,"1286 - 3 - ACEITE DE COLOFONIA"
11287,"1287",103,"1287 - 3 - DISOLUCIÓN DE CAUCHO"
11288,"1288",103,"1288 - 3 - ACEITE DE ESQUISTO"
11289,"1289",103,"1289 - 3 - METILATO SÓDICO EN SOLUCIÓN alcohólica"
11292,"1292",103,"1292 - 3 - SILICATO DE TETRAETILO"
11293,"1293",103,"1293 - 3 - TINTURAS MEDICINALES"
11294,"1294",103,"1294 - 3 - TOLUENO"
11295,"1295",104,"1295 - 4.3 - TRICLOROSILANO"
11296,"1296",103,"1296 - 3 - TRIETILAMINA"
11297,"1297",103,"1297 - 3 - TRIMETILAMINA EN SOLUCIÓN ACUOSA; con un máximo del 50%; en masa; de"
11298,"1298",103,"1298 - 3 - TRIMETILCLOROSILANO"
11299,"1299",103,"1299 - 3 - TREMENTINA"
11300,"1300",103,"1300 - 3 - SUCEDÁNEO DE TREMENTINA"
11301,"1301",103,"1301 - 3 - ACETATO DE VINILO ESTABILIZADO"
11302,"1302",103,"1302 - 3 - VINIL ETIL ÉTER ESTABILIZADO"
11303,"1303",103,"1303 - 3 - CLORURO DE VINILIDENO ESTABILIZADO"
11304,"1304",103,"1304 - 3 - VINIL ISOBUTIL ÉTER ESTABILIZADO"
11305,"1305",103,"1305 - 3 - VINILTRICLOROSILANO"
11306,"1306",103,"1306 - 3 - PRODUCTOS LÍQUIDOS PARA LA CONSERVACIÓN DE LA MADERA"
11307,"1307",103,"1307 - 3 - XILENOS"
11308,"1308",103,"1308 - 3 - CIRCONIO EN SUSPENSIÓN EN UN LÍQUIDO INFLAMABLE"
11309,"1309",104,"1309 - 4.1 - ALUMINIO EN POLVO; RECUBIERTO"
11310,"1310",104,"1310 - 4.1 - PICRATO AMÓNICO HUMIDIFICADO con un mínimo del 10%; en masa; de agu"
11312,"1312",104,"1312 - 4.1 - BORNEOL"
11313,"1313",104,"1313 - 4.1 - RESINATO CÁLCICO"
11314,"1314",104,"1314 - 4.1 - RESINATO CÁLCICO FUNDIDO"
11318,"1318",104,"1318 - 4.1 - RESINATO DE COBALTO; PRECIPITADO"
11320,"1320",104,"1320 - 4.1 - DINITROFENOL HUMIDIFICADO con un mínimo del 15%; en masa; de agua"
11321,"1321",104,"1321 - 4.1 - DINITROFENOLATOS HUMIDIFICADOS con un mínimo del 15%; en masa; de a"
11322,"1322",104,"1322 - 4.1 - DINITRORRESORCINOL (DINITRORRESORCINA) HUMIDIFICADO con un mínimo d"
11323,"1323",104,"1323 - 4.1 - FERROCERIO"
11324,"1324",104,"1324 - 4.1 - PELÍCULAS DE SOPORTE NITROCELULÓSICO revestido de gelatina; con exc"
11325,"1325",104,"1325 - 4.1 - SÓLIDO INFLAMABLE ORGÁNICO; N.E.P."
11326,"1326",104,"1326 - 4.1 - HAFNIO EN POLVO; HUMIDIFICADO con un mínimo del 25% de agua (debe h"
11327,"1327",104,"1327 - 4.1 - HENO; PAJA o ""BUSHA"" (TAMO)"
11328,"1328",104,"1328 - 4.1 - HEXAMETILENOTETRAMINA"
11330,"1330",104,"1330 - 4.1 - RESINATO DE MANGANESO"
11331,"1331",104,"1331 - 4.1 - FÓSFOROS DISTINTOS DE LOS DE SEGURIDAD"
11332,"1332",104,"1332 - 4.1 - METALDEHIDO"
11333,"1333",104,"1333 - 4.1 - CERIO; en placas; lingotes o barras"
11334,"1334",104,"1334 - 4.1 - NAFTALENO BRUTO o NAFTALENO REFINADO"
11336,"1336",104,"1336 - 4.1 - NITROGUANIDINA (PICRITA) HUMIDIFICADA con un mínimo del 20%; en mas"
11337,"1337",104,"1337 - 4.1 - NITROALMIDÓN HUMIDIFICADO con un mínimo del 20%; en masa; de agua"
11338,"1338",104,"1338 - 4.1 - FÓSFORO AMORFO"
11339,"1339",104,"1339 - 4.1 - HEPTASULFURO DE FÓSFORO; que no contenga fósforo blanco o amarillo"
11340,"1340",104,"1340 - 4.3 - PENTASULFURO DE FÓSFORO; que no contenga fósforo blanco o amarillo"
11341,"1341",104,"1341 - 4.1 - SESQUISULFURO DE FÓSFORO; que no contenga fósforo blanco o amarillo"
11343,"1343",104,"1343 - 4.1 - TRISULFURO DE FÓSFORO; que no contenga fósforo blanco o amarillo"
11344,"1344",104,"1344 - 4.1 - TRINITROFENOL (ÁCIDO PÍCRICO) HUMIDIFICADO  con un mínimo del 30%;"
11345,"1345",104,"1345 - 4.1 - DESECHOS DE CAUCHO o RECORTES DE CAUCHO; en polvo o en gránulos de"
11346,"1346",104,"1346 - 4.1 - SILICIO EN POLVO; AMORFO"
11347,"1347",104,"1347 - 4.1 - PICRATO DE PLATA HUMIDIFICADO con un mínimo del 30%; en masa; de ag"
11348,"1348",104,"1348 - 4.1 - DINITRO-o-CRESOLATO SÓDICO HUMIDIFICADO con un mínimo del 15%; en m"
11349,"1349",104,"1349 - 4.1 - PICRAMATO SÓDICO HUMIDIFICADO con un mínimo del 20%; en masa; de ag"
11350,"1350",104,"1350 - 4.1 - AZUFRE"
11352,"1352",104,"1352 - 4.1 - TITANIO EN POLVO; HUMIDIFICADO con un mínimo del 25% de agua (debe"
11353,"1353",104,"1353 - 4.1 - FIBRAS o TEJIDOS IMPREGNADOS DE NITROCELULOSA POCO NITRADA; N.E.P."
11354,"1354",104,"1354 - 4.1 - TRINITROBENCENO HUMIDIFICADO con un mínimo del 30%; en masa; de agu"
11355,"1355",104,"1355 - 4.1 - ÁCIDO TRINITROBENZOICO HUMIDIFICADO con un mínimo del 30%; en masa;"
11356,"1356",104,"1356 - 4.1 - TRINITROTOLUENO (TNT) HUMIDIFICADO con un mínimo del 30%; en masa;"
11357,"1357",104,"1357 - 4.1 - NITRATO DE UREA HUMIDIFICADO con un mínimo del 20%; en masa; de agu"
11358,"1358",104,"1358 - 4.1 - CIRCONIO EN POLVO; HUMIDIFICADO con un mínimo del 25% de agua (debe"
11360,"1360",104,"1360 - 4.3 - FOSFURO CÁLCICO"
11361,"1361",104,"1361 - 4.2 - CARBÓN animal o vegetal"
11362,"1362",104,"1362 - 4.2 - CARBÓN ACTIVADO"
11363,"1363",104,"1363 - 4.2 - COPRA"
11364,"1364",104,"1364 - 4.2 - DESECHOS GRASIENTOS DE ALGODÓN"
11365,"1365",104,"1365 - 4.2 - ALGODÓN HÚMEDO"
11369,"1369",104,"1369 - 4.2 - p-NITROSO-DIMETILANILINA"
11372,"1372",104,"1372 - 4.2 - FIBRAS DE ORIGEN  ANIMAL o FIBRAS DE ORIGEN VEGETAL quemadas; húmed"
11373,"1373",104,"1373 - 4.2 - FIBRAS o TEJIDOS DE ORIGEN ANIMAL o VEGETAL o SINTÉTICOS; N.E.P.; i"
11374,"1374",104,"1374 - 4.2 - HARINA DE PESCADO (DESECHOS DE PESCADO) NO ESTABILIZADA"
11376,"1376",104,"1376 - 4.2 - ÓXIDO DE HIERRO AGOTADO o HIERRO ESPONJOSO AGOTADO procedentes de l"
11378,"1378",104,"1378 - 4.2 - CATALIZADOR DE METAL HUMEDECIDO con un exceso visible de líquido"
11379,"1379",104,"1379 - 4.2 - PAPEL TRATADO CON ACEITES NO SATURADOS; incompletamente seco (inclu"
11380,"1380",104,"1380 - 4.2 - PENTABORANO"
11381,"1381",104,"1381 - 4.2 - FÓSFORO BLANCO o AMARILLO; SECO o BAJO AGUA o EN SOLUCIÓN"
11382,"1382",104,"1382 - 4.2 - SULFURO POTÁSICO ANHIDRO o SULFURO POTÁSICO con menos del 30% de ag"
11383,"1383",104,"1383 - 4.2 - METAL PIROFÓRICO; N.E.P.; o ALEACIÓN PIROFÓRICA; N.E.P."
11384,"1384",104,"1384 - 4.2 - DITIONITO SÓDICO (HIDROSULFITO SÓDICO)"
11385,"1385",104,"1385 - 4.2 - SULFURO SÓDICO ANHIDRO o SULFURO SÓDICO con menos del 30% de agua d"
11386,"1386",104,"1386 - 4.2 - TORTA OLEAGINOSA con más del 1;5% de aceite y un máximo del 11% de"
11387,"1387",104,"1387 - 4.2 - DESECHOS DE LANA; HÚMEDOS"
11389,"1389",104,"1389 - 4.3 - METALES ALCALINOS; AMALGAMA LÍQUIDA DE;"
11390,"1390",104,"1390 - 4.3 - AMIDAS DE METALES ALCALINOS"
11391,"1391",104,"1391 - 4.3 - METALES ALCALINOS; DISPERSIÓN DE; o METALES ALCALINOTÉRREOS; DISPER"
11392,"1392",104,"1392 - 4.3 - METALES ALCALINOTÉRREOS; AMALGAMA LÍQUIDA DE"
11393,"1393",104,"1393 - 4.3 - METALES ALCALINOTÉRREOS; ALEACIÓN DE; N.E.P."
11394,"1394",104,"1394 - 4.3 - CARBURO ALUMÍNICO"
11395,"1395",104,"1395 - 4.3 - ALUMINIOFERROSILICIO EN POLVO"
11396,"1396",104,"1396 - 4.3 - ALUMINIO EN POLVO; NO RECUBIERTO"
11397,"1397",104,"1397 - 4.3 - FOSFURO ALUMÍNICO"
11398,"1398",104,"1398 - 4.3 - ALUMINIOSILICIO EN POLVO; NO RECUBIERTO"
11400,"1400",104,"1400 - 4.3 - BARIO"
11401,"1401",104,"1401 - 4.3 - CALCIO"
11402,"1402",104,"1402 - 4.3 - CARBURO CÁLCICO"
11403,"1403",104,"1403 - 4.3 - CIANAMIDA CÁLCICA con más del 0;1% de carburo de calcio"
11404,"1404",104,"1404 - 4.3 - HIDRURO CÁLCICO"
11405,"1405",104,"1405 - 4.3 - SILICIURO CÁLCICO"
11407,"1407",104,"1407 - 4.3 - CESIO"
11408,"1408",104,"1408 - 4.3 - FERROSILICIO con el 30% o más pero menos del 90% de silicio"
11409,"1409",104,"1409 - 4.3 - HIDRUROS METÁLICOS QUE REACCIONAN CON EL AGUA; N.E.P."
11410,"1410",104,"1410 - 4.3 - HIDRURO DE LITIO Y ALUMINIO"
11411,"1411",104,"1411 - 4.3 - HIDRURO ÉTEREO DE LITIO Y ALUMINIO"
11413,"1413",104,"1413 - 4.3 - BOROHIDRURO DE LITIO"
11414,"1414",104,"1414 - 4.3 - HIDRURO DE LITIO"
11415,"1415",104,"1415 - 4.3 - LITIO"
11417,"1417",104,"1417 - 4.3 - LITIOSILICIO"
11418,"1418",104,"1418 - 4.3 - MAGNESIO EN POLVO o ALEACIONES DE MAGNESIO EN POLVO"
11419,"1419",104,"1419 - 4.3 - FOSFURO DE MAGNESIO Y ALUMINIO"
11420,"1420",104,"1420 - 4.3 - POTASIO METÁLICO; ALEACIONES LÍQUIDAS DE"
11421,"1421",104,"1421 - 4.3 - METALES ALCALINOS; ALEACIÓN LÍQUIDA DE; N.E.P."
11422,"1422",104,"1422 - 4.3 - POTASIO Y SODIO; ALEACIONES LÍQUIDAS DE"
11423,"1423",104,"1423 - 4.3 - RUBIDIO"
11426,"1426",104,"1426 - 4.3 - BOROHIDRURO SÓDICO"
11427,"1427",104,"1427 - 4.3 - HIDRURO SÓDICO"
11428,"1428",104,"1428 - 4.3 - SODIO"
11431,"1431",104,"1431 - 4.2 - METILATO SÓDICO"
11432,"1432",104,"1432 - 4.3 - FOSFURO SÓDICO"
11433,"1433",104,"1433 - 4.3 - FOSFUROS ESTÁNNICOS"
11435,"1435",104,"1435 - 4.3 - CINC; CENIZAS DE"
11436,"1436",104,"1436 - 4.3 - CINC EN POLVO"
11437,"1437",104,"1437 - 4.1 - HIDRURO DE CIRCONIO"
11438,"1438",105,"1438 - 5.1 - NITRATO ALUMÍNICO"
11439,"1439",105,"1439 - 5.1 - DICROMATO AMÓNICO"
11442,"1442",105,"1442 - 5.1 - PERCLORATO AMÓNICO"
11444,"1444",105,"1444 - 5.1 - PERSULFATO AMÓNICO"
11445,"1445",105,"1445 - 5.1 - CLORATO DE BARIO; SÓLIDO"
11446,"1446",105,"1446 - 5.1 - NITRATO DE BARIO"
11447,"1447",105,"1447 - 5.1 - PERCLORATO DE BARIO; SÓLIDO"
11448,"1448",105,"1448 - 5.1 - PERMANGANATO DE BARIO"
11449,"1449",105,"1449 - 5.1 - PERÓXIDO DE BARIO"
11450,"1450",105,"1450 - 5.1 - BROMATOS INORGÁNICOS; N.E.P."
11451,"1451",105,"1451 - 5.1 - NITRATO DE CESIO"
11452,"1452",105,"1452 - 5.1 - CLORATO CÁLCICO"
11453,"1453",105,"1453 - 5.1 - CLORITO CÁLCICO"
11454,"1454",105,"1454 - 5.1 - NITRATO CÁLCICO"
11455,"1455",105,"1455 - 5.1 - PERCLORATO CÁLCICO"
11456,"1456",105,"1456 - 5.1 - PERMANGANATO CÁLCICO"
11457,"1457",105,"1457 - 5.1 - PERÓXIDO CÁLCICO"
11458,"1458",105,"1458 - 5.1 - CLORATO Y BORATO; MEZCLA DE"
11459,"1459",105,"1459 - 5.1 - CLORATO Y CLORURO DE MAGNESIO; MEZCLA SÓLIDA DE"
11461,"1461",105,"1461 - 5.1 - CLORATOS INORGÁNICOS; N.E.P."
11462,"1462",105,"1462 - 5.1 - CLORITOS INORGÁNICOS; N.E.P."
11463,"1463",105,"1463 - 5.1 - TRIÓXIDO DE CROMO ANHIDRO"
11465,"1465",105,"1465 - 5.1 - NITRATO DE DIDIMIO"
11466,"1466",105,"1466 - 5.1 - NITRATO FÉRRICO"
11467,"1467",105,"1467 - 5.1 - NITRATO DE GUANIDINA"
11469,"1469",105,"1469 - 5.1 - NITRATO DE PLOMO"
11470,"1470",105,"1470 - 5.1 - PERCLORATO DE PLOMO; SÓLIDO"
11471,"1471",105,"1471 - 5.1 - HIPOCLORITO DE LITIO; SECO; o MEZCLA DE HIPOCLORITO DE LITIO"
11472,"1472",105,"1472 - 5.1 - PERÓXIDO DE LITIO"
11473,"1473",105,"1473 - 5.1 - BROMATO DE MAGNESIO"
11474,"1474",105,"1474 - 5.1 - NITRATO DE MAGNESIO"
11475,"1475",105,"1475 - 5.1 - PERCLORATO DE MAGNESIO"
11476,"1476",105,"1476 - 5.1 - PERÓXIDO DE MAGNESIO"
11477,"1477",105,"1477 - 5.1 - NITRATOS INORGÁNICOS; N.E.P."
11479,"1479",105,"1479 - 5.1 - SÓLIDO COMBURENTE; N.E.P."
11481,"1481",105,"1481 - 5.1 - PERCLORATOS INORGÁNICOS; N.E.P."
11482,"1482",105,"1482 - 5.1 - PERMANGANATOS INORGÁNICOS; N.E.P."
11483,"1483",105,"1483 - 5.1 - PERÓXIDOS INORGÁNICOS; N.E.P."
11484,"1484",105,"1484 - 5.1 - BROMATO POTÁSICO"
11485,"1485",105,"1485 - 5.1 - CLORATO POTÁSICO"
11486,"1486",105,"1486 - 5.1 - NITRATO POTÁSICO"
11487,"1487",105,"1487 - 5.1 - MEZCLA DE NITRATO POTÁSICO Y NITRITO SÓDICO"
11488,"1488",105,"1488 - 5.1 - NITRITO POTÁSICO"
11489,"1489",105,"1489 - 5.1 - PERCLORATO POTÁSICO"
11490,"1490",105,"1490 - 5.1 - PERMANGANATO POTÁSICO"
11491,"1491",105,"1491 - 5.1 - PERÓXIDO POTÁSICO"
11492,"1492",105,"1492 - 5.1 - PERSULFATO POTÁSICO"
11493,"1493",105,"1493 - 5.1 - NITRATO DE PLATA"
11494,"1494",105,"1494 - 5.1 - BROMATO SÓDICO"
11495,"1495",105,"1495 - 5.1 - CLORATO SÓDICO"
11496,"1496",105,"1496 - 5.1 - CLORITO SÓDICO"
11498,"1498",105,"1498 - 5.1 - NITRATO SÓDICO"
11499,"1499",105,"1499 - 5.1 - MEZCLA DE NITRATO SÓDICO Y NITRATO POTÁSICO"
11500,"1500",105,"1500 - 5.1 - NITRITO SÓDICO"
11502,"1502",105,"1502 - 5.1 - PERCLORATO SÓDICO"
11503,"1503",105,"1503 - 5.1 - PERMANGANATO SÓDICO"
11504,"1504",105,"1504 - 5.1 - PERÓXIDO SÓDICO"
11505,"1505",105,"1505 - 5.1 - PERSULFATO SÓDICO"
11506,"1506",105,"1506 - 5.1 - CLORATO DE ESTRONCIO"
11507,"1507",105,"1507 - 5.1 - NITRATO DE ESTRONCIO"
11508,"1508",105,"1508 - 5.1 - PERCLORATO DE ESTRONCIO"
11509,"1509",105,"1509 - 5.1 - PERÓXIDO DE ESTRONCIO"
11510,"1510",106,"1510 - 6.1 - TETRANITROMETANO"
11511,"1511",105,"1511 - 5.1 - UREA-AGUA OXIGENADA"
11512,"1512",105,"1512 - 5.1 - NITRITO DE CINC Y AMONIO"
11513,"1513",105,"1513 - 5.1 - CLORATO DE CINC"
11514,"1514",105,"1514 - 5.1 - NITRATO DE CINC"
11515,"1515",105,"1515 - 5.1 - PERMANGANATO DE CINC"
11516,"1516",105,"1516 - 5.1 - PERÓXIDO DE CINC"
11517,"1517",104,"1517 - 4.1 - PICRAMATO DE CIRCONIO HUMIDIFICADO con un mínimo del 20%; en masa;"
11541,"1541",106,"1541 - 6.1 - CIANHIDRINA DE LA ACETONA; ESTABILIZADA"
11544,"1544",106,"1544 - 6.1 - ALCALOIDES SÓLIDOS; N.E.P.; o SALES DE ALCALOIDES; SÓLIDAS; N.E.P."
11545,"1545",106,"1545 - 6.1 - ISOTIOCIANATO DE ALILO ESTABILIZADO"
11546,"1546",106,"1546 - 6.1 - ARSENIATO AMÓNICO"
11547,"1547",106,"1547 - 6.1 - ANILINA"
11548,"1548",106,"1548 - 6.1 - CLORHIDRATO DE ANILINA"
11549,"1549",106,"1549 - 6.1 - ANTIMONIO; COMPUESTO INORGÁNICO SÓLIDO DE; N.E.P."
11550,"1550",106,"1550 - 6.1 - LACTATO DE ANTIMONIO"
11551,"1551",106,"1551 - 6.1 - TARTRATO DE ANTIMONIO Y POTASIO"
11553,"1553",106,"1553 - 6.1 - ÁCIDO ARSÉNICO LÍQUIDO"
11554,"1554",106,"1554 - 6.1 - ÁCIDO ARSÉNICO SÓLIDO"
11555,"1555",106,"1555 - 6.1 - BROMURO DE ARSÉNICO"
11556,"1556",106,"1556 - 6.1 - ARSÉNICO; COMPUESTO LÍQUIDO DE; N.E.P.; inorgánico; en particular a"
11557,"1557",106,"1557 - 6.1 - ARSÉNICO; COMPUESTO SÓLIDO DE; N.E.P.; inorgánico; en particular ar"
11558,"1558",106,"1558 - 6.1 - ARSÉNICO"
11559,"1559",106,"1559 - 6.1 - PENTÓXIDO DE ARSÉNICO"
11560,"1560",106,"1560 - 6.1 - TRICLORURO DE ARSÉNICO"
11561,"1561",106,"1561 - 6.1 - TRIÓXIDO DE ARSÉNICO"
11562,"1562",106,"1562 - 6.1 - POLVO ARSENICAL"
11564,"1564",106,"1564 - 6.1 - BARIO; COMPUESTO DE; N.E.P."
11565,"1565",106,"1565 - 6.1 - CIANURO BÁRICO"
11566,"1566",106,"1566 - 6.1 - BERILIO; COMPUESTO DE; N.E.P."
11567,"1567",106,"1567 - 6.1 - BERILIO EN POLVO"
11569,"1569",106,"1569 - 6.1 - BROMOACETONA"
11570,"1570",106,"1570 - 6.1 - BRUCINA"
11571,"1571",104,"1571 - 4.1 - AZIDA DE BARIO HUMIDIFICADA con un mínimo del 50%; en masa; de agua"
11572,"1572",106,"1572 - 6.1 - ÁCIDO CACODÍLICO"
11573,"1573",106,"1573 - 6.1 - ARSENIATO CÁLCICO"
11574,"1574",106,"1574 - 6.1 - MEZCLAS DE ARSENIATO CÁLCICO Y ARSENITO CÁLCICO; SÓLIDAS"
11575,"1575",106,"1575 - 6.1 - CIANURO CÁLCICO"
11577,"1577",106,"1577 - 6.1 - CLORODINITROBENCENOS LÍQUIDOS"
11578,"1578",106,"1578 - 6.1 - CLORONITROBENCENOS SÓLIDOS"
11579,"1579",106,"1579 - 6.1 - CLORHIDRATO DE 4-CLORO-o-TOLUIDINA; SÓLIDO"
11580,"1580",106,"1580 - 6.1 - CLOROPICRINA"
11581,"1581",102,"1581 - 2.3 - MEZCLA DE CLOROPICRINA Y BROMURO DE METILO con más del 2% de clorop"
11582,"1582",102,"1582 - 2.3 - MEZCLA DE CLOROPICRINA Y CLORURO DE METILO"
11583,"1583",106,"1583 - 6.1 - MEZCLA DE CLOROPICRINA; N.E.P."
11585,"1585",106,"1585 - 6.1 - ACETOARSENITO DE COBRE"
11586,"1586",106,"1586 - 6.1 - ARSENITO DE COBRE"
11587,"1587",106,"1587 - 6.1 - CIANURO DE COBRE"
11588,"1588",106,"1588 - 6.1 - CIANUROS INORGÁNICOS; SÓLIDOS; N.E.P."
11589,"1589",102,"1589 - 2.3 - CLORURO DE CIANÓGENO ESTABILIZADO"
11590,"1590",106,"1590 - 6.1 - DICLOROANILINAS LÍQUIDAS"
11591,"1591",106,"1591 - 6.1 - o-DICLOROBENCENO"
11593,"1593",106,"1593 - 6.1 - DICLOROMETANO"
11594,"1594",106,"1594 - 6.1 - SULFATO DE DIETILO"
11595,"1595",106,"1595 - 6.1 - SULFATO DE DIMETILO"
11596,"1596",106,"1596 - 6.1 - DINITROANILINAS"
11597,"1597",106,"1597 - 6.1 - DINITROBENCENOS LÍQUIDOS"
11598,"1598",106,"1598 - 6.1 - DINITRO-o-CRESOL"
11599,"1599",106,"1599 - 6.1 - DINITROFENOL EN SOLUCIÓN"
11600,"1600",106,"1600 - 6.1 - DINITROTOLUENOS FUNDIDOS"
11601,"1601",106,"1601 - 6.1 - DESINFECTANTE SÓLIDO; TÓXICO; N.E.P."
11602,"1602",106,"1602 - 6.1 - COLORANTE LÍQUIDO; TÓXICO; N.E.P. o MATERIA INTERMEDIA PARA COLORAN"
11603,"1603",106,"1603 - 6.1 - BROMOACETATO DE ETILO"
11604,"1604",108,"1604 - 8 - ETILENDIAMINA"
11605,"1605",106,"1605 - 6.1 - DIBROMURO DE ETILENO"
11606,"1606",106,"1606 - 6.1 - ARSENIATO FÉRRICO"
11607,"1607",106,"1607 - 6.1 - ARSENITO FÉRRICO"
11608,"1608",106,"1608 - 6.1 - ARSENIATO FERROSO"
11611,"1611",106,"1611 - 6.1 - TETRAFOSFATO DE HEXAETILO"
11612,"1612",102,"1612 - 2.3 - MEZCLA DE TETRAFOSFATO DE HEXAETILO Y GAS COMPRIMIDO"
